pos,cat,season,weeks_listed,out_weeks,missed_this,played_next,missed_next,same_cat_next,same_cat_out_next,dppg_next
WR,shoulder,2017,8,4,7,True,1.0,False,False,-5.097777777777781
WR,groin,2017,3,0,6,True,8.0,False,False,3.0200000000000014
WR,groin,2017,1,0,0,True,3.0,True,False,-3.120673076923076
WR,ankle,2017,1,1,8,True,8.0,False,False,0.3875000000000002
WR,concussion,2017,1,0,1,True,0.0,False,False,3.3879166666666656
WR,illness,2017,1,0,1,True,0.0,False,False,3.3879166666666656
WR,ankle,2017,1,0,0,True,3.0,False,False,2.2408653846153843
WR,core,2017,1,0,0,True,4.0,False,False,-4.845833333333333
WR,ankle,2017,1,0,5,True,2.0,False,False,-3.792857142857143
WR,concussion,2017,1,0,5,True,2.0,False,False,-3.792857142857143
WR,ankle,2017,1,0,0,True,3.0,False,False,-4.110096153846154
WR,back,2017,1,0,0,True,3.0,False,False,-4.110096153846154
WR,hamstring,2017,2,0,2,False,10.0,False,False,
WR,groin,2017,1,0,0,True,2.0,False,False,6.257142857142858
RB,concussion,2017,1,1,5,True,0.0,False,False,0.9596590909090912
WR,hamstring,2017,1,1,1,True,0.0,False,False,-0.128916666666667
TE,concussion,2017,1,0,2,True,0.0,False,False,3.423214285714284
TE,hamstring,2017,1,0,2,True,0.0,False,False,3.423214285714284
WR,back,2017,1,0,0,True,5.0,False,False,-2.7369318181818176
WR,concussion,2017,1,0,0,True,5.0,False,False,-2.7369318181818176
WR,back,2017,1,0,0,True,1.0,False,False,-1.8511666666666624
WR,hand,2017,1,0,0,True,1.0,False,False,-1.8511666666666624
WR,concussion,2017,2,2,8,False,16.0,False,False,
TE,concussion,2017,1,1,10,True,3.0,False,False,-1.9410256410256403
TE,concussion,2017,1,1,1,False,10.0,False,False,
WR,shoulder,2017,1,0,0,True,1.0,False,False,-0.4037499999999987
RB,quad,2017,2,0,5,False,16.0,False,False,
RB,knee,2017,2,2,6,True,8.0,False,False,-6.7675
RB,ribs,2017,4,2,6,True,8.0,False,False,-6.7675
WR,shoulder,2017,3,2,4,True,0.0,False,False,3.022916666666667
RB,illness,2017,1,0,7,False,12.0,False,False,
RB,knee,2017,1,1,7,False,12.0,False,False,
TE,hamstring,2017,6,5,10,True,3.0,False,False,-0.8012820512820493
TE,ribs,2017,2,0,10,True,3.0,False,False,-0.8012820512820493
WR,ankle,2017,2,0,0,False,14.0,False,False,
WR,calf,2017,1,1,1,True,0.0,False,False,-0.08666666666666245
WR,toe,2017,1,0,1,True,0.0,False,False,-0.08666666666666245
RB,concussion,2017,1,1,4,False,14.0,False,False,
RB,illness,2017,1,0,4,False,14.0,False,False,
RB,other,2017,1,1,4,False,14.0,False,False,
WR,hamstring,2017,4,2,3,False,9.0,False,False,
WR,knee,2017,1,0,3,False,9.0,False,False,
WR,ankle,2017,6,5,6,True,2.0,False,False,-5.697142857142857
RB,back,2017,1,0,1,False,16.0,False,False,
RB,illness,2017,1,0,1,False,16.0,False,False,
RB,hip,2017,1,0,0,True,2.0,False,False,-7.771428571428571
WR,back,2017,1,0,6,True,0.0,False,False,2.19125
WR,quad,2017,4,2,6,True,0.0,False,False,2.19125
WR,toe,2017,5,4,6,True,0.0,False,False,2.19125
RB,ankle,2017,2,0,2,True,0.0,False,False,7.71607142857143
QB,concussion,2017,1,1,8,False,16.0,False,False,
WR,ankle,2017,1,0,0,True,2.0,True,True,-2.5794642857142858
WR,calf,2017,1,0,0,True,2.0,False,False,-2.5794642857142858
WR,concussion,2017,1,0,0,True,2.0,False,False,-2.5794642857142858
WR,groin,2017,1,0,0,False,9.0,False,False,
TE,hip,2017,3,0,0,True,1.0,False,False,-2.7504166666666663
QB,back,2017,1,0,1,True,0.0,False,False,-0.24849999999999994
RB,concussion,2017,2,2,2,False,14.0,False,False,
WR,concussion,2017,1,1,5,False,9.0,False,False,
WR,ankle,2017,4,3,4,True,0.0,False,False,1.9687500000000009
WR,groin,2017,1,0,4,True,0.0,False,False,1.9687500000000009
WR,knee,2017,5,1,2,True,1.0,False,False,-4.942857142857145
WR,concussion,2017,3,2,2,True,1.0,False,False,6.473333333333336
WR,knee,2017,2,0,0,True,0.0,True,False,-2.3049999999999997
TE,ribs,2017,1,0,3,False,11.0,False,False,
WR,ankle,2017,2,2,3,False,16.0,False,False,
WR,knee,2017,3,0,3,False,16.0,False,False,
WR,ribs,2017,1,0,3,False,16.0,False,False,
QB,shoulder,2017,7,3,3,True,5.0,False,False,2.285874125874125
WR,ankle,2017,3,1,2,True,1.0,False,False,3.2071428571428555
WR,concussion,2017,1,1,2,True,1.0,False,False,3.2071428571428555
WR,ankle,2017,7,0,3,True,5.0,False,False,-4.327272727272727
WR,groin,2017,3,2,2,True,1.0,False,False,3.8890476190476146
RB,knee,2017,2,0,2,False,12.0,False,False,
RB,back,2017,1,0,3,True,2.0,False,False,-4.815934065934066
WR,hamstring,2017,4,0,1,True,7.0,False,False,-2.0866666666666696
WR,hip,2017,1,0,1,True,7.0,False,False,-2.0866666666666696
WR,ribs,2017,1,0,0,True,0.0,False,False,3.6562499999999982
WR,shoulder,2017,3,0,0,True,2.0,False,False,-3.5026785714285715
RB,concussion,2017,1,1,1,True,0.0,False,False,1.295
RB,groin,2017,1,0,10,True,1.0,False,False,0.6366666666666667
RB,neck,2017,2,0,2,True,7.0,False,False,-8.230158730158731
RB,ankle,2017,1,0,0,True,4.0,False,False,5.452083333333327
RB,foot,2017,1,0,0,True,4.0,False,False,5.452083333333327
RB,knee,2017,2,0,0,True,4.0,True,True,5.452083333333327
RB,shoulder,2017,1,0,0,True,4.0,False,False,5.452083333333327
WR,neck,2017,1,0,0,True,1.0,False,False,0.5866666666666678
WR,ribs,2017,5,2,8,True,3.0,False,False,-5.811538461538461
RB,hamstring,2017,1,0,6,True,2.0,False,False,3.2942857142857154
WR,knee,2017,1,0,0,True,0.0,False,False,6.13125
QB,hamstring,2017,2,0,1,True,2.0,False,False,-1.4662857142857124
RB,ankle,2017,3,0,9,False,14.0,False,False,
RB,ribs,2017,2,0,9,False,14.0,False,False,
WR,ankle,2017,2,1,5,True,0.0,False,False,-1.9517045454545432
WR,hamstring,2017,1,0,5,True,0.0,False,False,-1.9517045454545432
WR,illness,2017,1,0,5,True,0.0,False,False,-1.9517045454545432
WR,neck,2017,1,1,5,True,0.0,False,False,-1.9517045454545432
RB,calf,2017,1,0,1,True,6.0,False,False,-0.9400000000000013
WR,hamstring,2017,1,0,1,True,1.0,False,False,-0.7066666666666661
RB,shoulder,2017,1,0,0,True,0.0,False,False,-1.7937499999999993
RB,hand,2017,2,2,3,True,0.0,False,False,-1.5432692307692326
WR,other,2017,1,1,1,True,0.0,False,False,5.097083333333334
WR,ribs,2017,3,3,6,False,9.0,False,False,
WR,shoulder,2017,3,3,6,False,9.0,False,False,
RB,shoulder,2017,1,0,0,True,0.0,False,False,10.65
TE,ankle,2017,1,1,1,True,0.0,False,False,9.75
TE,hamstring,2017,1,0,1,True,0.0,False,False,9.75
TE,hip,2017,1,0,1,True,0.0,False,False,9.75
WR,ribs,2017,2,1,1,True,3.0,False,False,-2.264102564102563
RB,knee,2017,4,3,6,True,4.0,False,False,5.933333333333332
RB,groin,2017,1,0,3,False,12.0,False,False,
RB,hand,2017,1,0,3,False,12.0,False,False,
RB,hand,2017,1,0,2,True,2.0,False,False,4.421428571428574
WR,core,2017,1,1,9,True,0.0,False,False,1.8803571428571395
RB,ankle,2017,2,0,3,True,8.0,True,False,-3.811538461538465
RB,quad,2017,1,0,3,True,8.0,False,False,-3.811538461538465
WR,hamstring,2017,2,1,2,True,0.0,False,False,4.863392857142859
WR,hamstring,2017,5,5,5,True,0.0,False,False,5.344318181818181
TE,ribs,2017,1,1,1,True,5.0,False,False,-0.09151515151515
TE,ribs,2017,3,0,9,False,11.0,False,False,
RB,ankle,2017,1,0,2,True,2.0,False,False,7.935714285714283
RB,concussion,2017,2,1,2,True,2.0,False,False,7.935714285714283
WR,knee,2017,1,0,1,True,8.0,True,True,5.081666666666665
WR,ankle,2017,1,0,1,True,0.0,True,False,5.589583333333333
WR,ankle,2017,1,0,5,True,1.0,False,False,5.506666666666666
WR,hamstring,2017,6,2,5,True,1.0,False,False,5.506666666666666
RB,shoulder,2017,2,2,2,True,4.0,False,False,8.463095238095239
QB,knee,2018,1,0,0,True,0.0,False,False,-1.1012500000000003
WR,hamstring,2018,3,0,0,True,0.0,False,False,-0.42375000000000007
QB,elbow,2018,1,0,0,False,14.0,False,False,
QB,knee,2018,3,0,0,True,0.0,False,False,-2.6374999999999993
RB,hamstring,2018,11,10,10,False,10.0,False,False,
RB,ankle,2018,1,0,0,True,1.0,True,False,-2.1750000000000007
RB,shoulder,2018,2,0,0,True,1.0,False,False,-2.1750000000000007
TE,back,2018,1,0,7,True,2.0,True,False,0.042857142857142705
TE,foot,2018,4,3,7,True,2.0,False,False,0.042857142857142705
WR,hamstring,2018,1,0,1,True,1.0,False,False,1.1760000000000002
WR,knee,2018,2,0,1,True,1.0,False,False,1.1760000000000002
QB,hip,2018,5,1,7,True,8.0,False,False,-4.623333333333337
WR,knee,2018,2,1,1,False,16.0,False,False,
WR,achilles,2018,1,0,4,False,14.0,False,False,
WR,hand,2018,5,3,4,False,14.0,False,False,
WR,shoulder,2018,1,0,4,False,14.0,False,False,
WR,knee,2018,4,4,8,False,16.0,False,False,
WR,shoulder,2018,4,0,8,False,16.0,False,False,
QB,back,2018,3,0,0,True,8.0,False,False,8.55875
RB,concussion,2018,1,0,2,True,3.0,False,False,-0.1769230769230763
RB,hamstring,2018,1,0,2,True,3.0,False,False,-0.1769230769230763
RB,ribs,2018,2,0,2,True,3.0,False,False,-0.1769230769230763
WR,ankle,2018,1,0,4,True,0.0,False,False,-1.2362499999999983
WR,foot,2018,1,0,4,True,0.0,False,False,-1.2362499999999983
TE,ankle,2018,8,0,3,False,16.0,False,False,
TE,knee,2018,1,0,0,True,0.0,False,False,-1.9624999999999995
WR,other,2018,1,0,1,False,15.0,False,False,
WR,hip,2018,1,0,1,True,5.0,False,False,1.7612121212121217
QB,shoulder,2018,2,2,2,False,14.0,False,False,
WR,toe,2018,3,1,7,False,16.0,False,False,
WR,hip,2018,1,0,0,True,1.0,False,False,-2.4329166666666673
WR,knee,2018,5,4,8,False,16.0,False,False,
WR,concussion,2018,1,0,7,True,1.0,False,False,0.7711111111111109
WR,hamstring,2018,9,2,7,True,1.0,False,False,0.7711111111111109
WR,quad,2018,1,0,1,False,9.0,False,False,
WR,shoulder,2018,2,1,8,False,9.0,False,False,
WR,groin,2018,1,0,3,False,16.0,False,False,
WR,hip,2018,2,0,3,False,16.0,False,False,
WR,knee,2018,3,2,3,False,16.0,False,False,
WR,groin,2018,1,0,8,False,16.0,False,False,
WR,ankle,2018,2,0,0,True,1.0,False,False,3.0387500000000003
WR,illness,2018,1,0,3,True,7.0,False,False,-0.7401709401709411
WR,shoulder,2018,3,2,3,True,7.0,False,False,-0.7401709401709411
RB,knee,2018,1,0,5,False,15.0,False,False,
WR,achilles,2018,1,1,3,False,16.0,False,False,
WR,core,2018,1,0,3,False,16.0,False,False,
WR,ankle,2018,2,0,7,True,3.0,False,False,2.1128205128205106
WR,knee,2018,2,2,7,True,3.0,False,False,2.1128205128205106
WR,ankle,2018,3,0,2,True,6.0,False,False,-5.097142857142858
WR,ribs,2018,2,2,2,True,6.0,False,False,-5.097142857142858
WR,shoulder,2018,1,0,2,True,6.0,False,False,-5.097142857142858
RB,knee,2018,1,0,0,False,16.0,False,False,
RB,ankle,2018,1,0,2,False,16.0,False,False,
RB,ribs,2018,1,0,2,False,16.0,False,False,
WR,hamstring,2018,8,1,4,True,5.0,False,False,-5.108333333333332
QB,back,2018,1,0,9,False,16.0,False,False,
QB,shoulder,2018,5,4,5,True,4.0,False,False,5.6853030303030305
WR,calf,2018,2,1,5,True,8.0,False,False,-3.319318181818182
WR,hamstring,2018,1,0,5,True,8.0,False,False,-3.319318181818182
WR,other,2018,1,1,5,True,8.0,True,False,-3.319318181818182
WR,quad,2018,2,1,5,True,8.0,False,False,-3.319318181818182
WR,groin,2018,2,1,1,True,3.0,False,False,0.1925128205128157
RB,knee,2018,2,2,2,False,16.0,False,False,
TE,hip,2018,5,5,10,True,0.0,False,False,-3.095833333333334
WR,hip,2018,1,0,1,True,0.0,False,False,-1.1087500000000006
WR,knee,2018,1,0,1,True,0.0,False,False,-1.1087500000000006
RB,concussion,2018,1,0,8,True,3.0,False,False,1.5644230769230765
RB,illness,2018,1,0,6,True,5.0,False,False,-0.6509090909090904
RB,ribs,2018,7,4,6,True,5.0,False,False,-0.6509090909090904
RB,hamstring,2018,2,0,4,False,13.0,False,False,
RB,knee,2018,1,0,4,False,13.0,False,False,
RB,shoulder,2018,1,0,4,False,13.0,False,False,
RB,knee,2018,5,4,4,True,0.0,False,False,-3.716666666666667
TE,foot,2018,2,1,1,True,2.0,False,False,-3.0023809523809524
TE,ankle,2018,2,2,3,False,16.0,False,False,
TE,back,2018,1,0,3,False,16.0,False,False,
WR,ankle,2018,1,0,0,True,1.0,False,False,-3.0973333333333315
WR,foot,2018,1,0,0,True,1.0,False,False,-3.0973333333333315
WR,hand,2018,1,0,0,True,1.0,False,False,-3.0973333333333315
RB,knee,2018,1,0,1,True,0.0,False,False,-4.341666666666667
RB,neck,2018,1,0,1,True,0.0,False,False,-4.341666666666667
RB,ankle,2018,1,0,3,False,16.0,False,False,
RB,foot,2018,1,0,3,False,16.0,False,False,
RB,toe,2018,2,1,3,False,16.0,False,False,
WR,ankle,2018,6,5,5,False,15.0,False,False,
RB,knee,2018,1,0,2,True,0.0,False,False,3.10892857142857
WR,hamstring,2018,1,0,0,True,1.0,False,False,5.673416666666668
RB,shoulder,2018,1,0,6,False,16.0,False,False,
WR,concussion,2018,1,0,1,True,2.0,False,False,-2.8338095238095242
WR,quad,2018,3,3,4,True,0.0,False,False,-7.092916666666667
WR,shoulder,2018,6,0,9,True,6.0,False,False,-1.9928571428571429
WR,foot,2018,7,4,6,True,3.0,False,False,-1.0407692307692304
WR,hamstring,2018,1,0,6,True,3.0,True,True,-1.0407692307692304
WR,back,2018,3,0,9,False,16.0,False,False,
WR,hamstring,2018,2,2,9,False,16.0,False,False,
WR,knee,2018,1,1,10,True,2.0,False,False,-1.2857142857142856
WR,illness,2018,1,0,9,False,16.0,False,False,
WR,knee,2018,3,2,9,False,16.0,False,False,
WR,calf,2018,1,0,1,True,4.0,False,False,-4.123333333333335
WR,knee,2018,1,0,1,True,4.0,False,False,-4.123333333333335
WR,shoulder,2018,1,0,1,True,4.0,False,False,-4.123333333333335
WR,knee,2018,1,0,0,True,0.0,False,False,1.08
TE,concussion,2018,1,0,0,True,5.0,False,False,-6.117613636363636
TE,shin,2018,1,0,0,True,5.0,False,False,-6.117613636363636
WR,groin,2018,3,0,3,True,0.0,False,False,4.304807692307694
WR,hip,2018,1,0,3,True,0.0,False,False,4.304807692307694
WR,ribs,2018,1,0,3,True,0.0,False,False,4.304807692307694
WR,knee,2018,1,0,1,True,1.0,False,False,-3.3799999999999972
WR,ribs,2018,1,0,1,True,1.0,False,False,-3.3799999999999972
WR,ankle,2018,8,4,7,True,0.0,False,False,3.15625
WR,back,2018,2,0,2,False,15.0,False,False,
TE,hand,2018,5,5,7,False,10.0,False,False,
TE,knee,2018,2,0,7,False,10.0,False,False,
RB,hamstring,2018,3,0,4,True,4.0,False,False,-8.51666666666666
RB,knee,2018,3,2,4,True,4.0,False,False,-8.51666666666666
WR,quad,2018,2,0,1,True,3.0,False,False,1.736410256410256
RB,ankle,2018,1,0,2,False,12.0,False,False,
RB,knee,2018,2,1,2,True,1.0,False,False,-13.594761904761903
QB,elbow,2018,2,0,2,False,9.0,False,False,
QB,neck,2018,1,0,2,False,9.0,False,False,
WR,groin,2018,1,0,0,True,6.0,False,False,-2.548749999999999
RB,knee,2018,1,1,10,False,16.0,False,False,
RB,foot,2018,3,0,6,False,16.0,False,False,
WR,ankle,2018,6,0,2,True,0.0,False,False,-0.9607142857142854
WR,back,2018,1,0,1,False,16.0,False,False,
WR,concussion,2018,1,0,1,False,16.0,False,False,
WR,foot,2018,2,0,1,False,16.0,False,False,
WR,hip,2018,1,0,1,False,16.0,False,False,
WR,illness,2018,1,0,1,False,16.0,False,False,
WR,achilles,2018,2,1,6,True,7.0,False,False,-1.9077777777777758
WR,shoulder,2018,1,0,6,True,7.0,False,False,-1.9077777777777758
QB,back,2018,3,2,5,True,0.0,False,False,-0.36420454545454817
QB,knee,2018,2,2,5,True,0.0,False,False,-0.36420454545454817
WR,knee,2018,4,3,3,False,9.0,True,False,
WR,knee,2018,1,1,2,True,0.0,False,False,-1.808035714285717
WR,foot,2018,1,0,0,True,4.0,False,False,-5.902083333333332
WR,hamstring,2018,3,0,9,True,5.0,True,True,-2.7831168831168895
WR,illness,2018,3,3,3,True,0.0,False,False,0.05432692307692122
TE,knee,2018,1,0,0,True,2.0,True,False,-0.735714285714284
RB,ankle,2018,5,2,2,True,4.0,True,False,-3.1416666666666675
RB,knee,2018,1,0,2,True,4.0,False,False,-3.1416666666666675
RB,shoulder,2018,2,0,2,True,4.0,False,False,-3.1416666666666675
WR,groin,2018,4,2,3,True,8.0,False,False,5.71923076923077
WR,toe,2018,1,0,8,True,4.0,False,False,-1.5374999999999996
QB,ribs,2018,1,0,0,True,1.0,False,False,1.2007499999999993
RB,ankle,2018,4,2,3,True,6.0,False,False,-7.842307692307694
RB,hip,2018,3,0,2,True,1.0,False,False,1.0352380952380944
RB,neck,2018,2,1,2,True,0.0,False,False,7.7241071428571395
RB,quad,2018,3,0,5,False,14.0,False,False,
RB,ankle,2018,1,0,8,True,1.0,False,False,3.1766666666666694
RB,hamstring,2018,7,4,8,True,1.0,False,False,3.1766666666666694
WR,groin,2018,1,0,0,True,4.0,False,False,-9.747916666666665
QB,shoulder,2018,2,0,2,True,1.0,True,True,-5.265809523809525
TE,knee,2018,1,0,6,True,2.0,False,False,-6.057142857142858
TE,hamstring,2018,1,1,5,True,8.0,False,False,2.5681818181818183
TE,knee,2018,3,3,5,True,8.0,True,True,2.5681818181818183
TE,knee,2018,2,0,1,False,13.0,False,False,
RB,hamstring,2018,7,3,5,True,2.0,False,False,7.866233766233767
RB,knee,2018,2,2,2,True,0.0,False,False,-3.4053571428571434
WR,knee,2018,3,2,8,True,0.0,False,False,0.7062500000000007
WR,foot,2018,3,0,3,False,14.0,False,False,
WR,ankle,2018,1,0,0,True,2.0,False,False,8.508035714285722
WR,ribs,2018,2,0,1,True,0.0,False,False,1.8620833333333344
RB,ankle,2018,1,0,4,True,2.0,True,False,-2.248809523809525
RB,concussion,2018,1,0,4,True,2.0,False,False,-2.248809523809525
RB,foot,2018,1,1,4,True,2.0,False,False,-2.248809523809525
RB,hamstring,2018,4,1,4,True,2.0,False,False,-2.248809523809525
RB,ankle,2018,1,0,5,True,0.0,False,False,-2.819318181818182
RB,ankle,2018,1,0,6,True,8.0,False,False,-3.539999999999999
RB,knee,2018,4,4,6,True,8.0,False,False,-3.539999999999999
WR,shoulder,2018,1,1,1,True,0.0,False,False,0.04158333333333353
WR,hamstring,2018,12,1,10,True,8.0,False,False,-4.099999999999999
WR,knee,2018,2,2,5,True,3.0,True,False,-1.127272727272727
RB,back,2018,1,0,3,False,9.0,False,False,
RB,hip,2018,1,0,3,False,14.0,False,False,
WR,illness,2018,1,0,1,True,2.0,False,False,9.108095238095236
WR,foot,2018,1,0,3,True,6.0,False,False,-0.8369230769230764
WR,ankle,2018,1,0,0,False,12.0,False,False,
RB,ankle,2018,2,1,2,True,0.0,False,False,1.6517857142857153
RB,knee,2018,8,0,3,True,0.0,False,False,-2.0855769230769248
QB,elbow,2018,4,3,4,True,0.0,False,False,0.29666666666666686
WR,foot,2018,1,0,4,True,7.0,False,False,-4.912222222222223
WR,knee,2018,4,4,4,True,7.0,True,True,-4.912222222222223
QB,foot,2018,3,1,3,True,3.0,False,False,1.6199999999999974
QB,elbow,2019,1,0,0,True,0.0,False,False,4.640000000000001
QB,hand,2019,6,5,5,True,4.0,False,False,-2.97606060606061
TE,ankle,2019,5,3,10,False,16.0,False,False,
RB,ankle,2019,1,0,1,True,0.0,False,False,-2.4187499999999993
RB,toe,2019,1,0,1,True,0.0,False,False,-2.4187499999999993
TE,back,2019,2,0,2,True,5.0,False,False,-4.042857142857143
TE,concussion,2019,2,2,2,True,5.0,False,False,-4.042857142857143
WR,ribs,2019,2,0,1,True,2.0,False,False,-2.0706666666666678
QB,ankle,2019,1,0,1,True,0.0,False,False,0.3298333333333332
QB,hip,2019,7,5,8,True,0.0,False,False,-5.035
RB,ankle,2019,1,0,3,True,8.0,True,True,-5.598076923076924
TE,ankle,2019,2,2,2,True,1.0,False,False,-3.4709523809523795
WR,knee,2019,3,0,0,False,10.0,True,True,
WR,ribs,2019,6,0,0,False,10.0,False,False,
WR,shoulder,2019,3,0,0,False,10.0,False,False,
WR,ribs,2019,2,0,-1,True,2.0,False,False,0.41974789915966504
TE,groin,2019,1,0,0,True,0.0,False,False,2.6812499999999995
TE,hand,2019,1,0,0,True,0.0,False,False,2.6812499999999995
WR,hamstring,2019,14,0,5,False,16.0,False,False,
WR,knee,2019,1,0,5,False,16.0,False,False,
WR,concussion,2019,1,1,5,True,4.0,False,False,-6.944545454545456
WR,shoulder,2019,1,0,1,True,7.0,False,False,-2.139999999999997
RB,calf,2019,1,1,1,True,6.0,False,False,-11.676666666666664
RB,shoulder,2019,1,0,1,True,6.0,False,False,-11.676666666666664
WR,back,2019,1,0,1,True,6.0,False,False,-0.5166666666666675
WR,hip,2019,1,0,1,True,6.0,False,False,-0.5166666666666675
QB,concussion,2019,1,1,6,False,15.0,False,False,
QB,foot,2019,1,0,6,False,15.0,False,False,
WR,ankle,2019,2,1,7,False,9.0,False,False,
WR,calf,2019,1,0,7,False,9.0,True,True,
WR,calf,2019,7,5,6,True,1.0,False,False,-1.4633333333333312
WR,quad,2019,3,0,6,True,1.0,False,False,-1.4633333333333312
WR,ankle,2019,4,0,1,False,9.0,False,False,
WR,knee,2019,2,1,5,False,16.0,False,False,
WR,hamstring,2019,6,3,6,True,1.0,False,False,5.643333333333334
TE,hamstring,2019,1,0,1,True,5.0,False,False,-7.427878787878787
TE,ribs,2019,1,1,1,True,5.0,False,False,-7.427878787878787
WR,hamstring,2019,2,0,3,False,9.0,False,False,
WR,knee,2019,1,0,3,False,9.0,False,False,
TE,ankle,2019,1,1,3,True,6.0,False,False,-5.8938461538461535
TE,illness,2019,1,0,3,True,6.0,False,False,-5.8938461538461535
TE,groin,2019,1,0,0,True,3.0,False,False,-2.056730769230769
WR,hamstring,2019,1,0,0,True,2.0,True,False,1.4044642857142868
RB,foot,2019,6,1,3,True,6.0,False,False,2.9830769230769247
RB,toe,2019,6,4,5,False,10.0,False,False,
RB,illness,2019,2,1,1,True,5.0,False,False,-7.551515151515152
RB,knee,2019,1,0,1,True,5.0,True,False,-7.551515151515152
RB,shoulder,2019,1,0,1,True,5.0,False,False,-7.551515151515152
WR,illness,2019,1,0,1,True,0.0,False,False,0.2410833333333322
WR,calf,2019,1,0,3,False,16.0,False,False,
WR,concussion,2019,1,0,3,False,16.0,False,False,
WR,hip,2019,4,2,3,False,16.0,False,False,
RB,knee,2019,3,2,5,False,16.0,False,False,
RB,other,2019,1,0,5,False,16.0,False,False,
RB,ribs,2019,3,2,5,False,16.0,False,False,
RB,ankle,2019,1,0,0,True,6.0,False,False,-1.647499999999999
RB,toe,2019,1,0,1,True,2.0,False,False,-5.151428571428571
WR,concussion,2019,7,7,7,False,16.0,False,False,
WR,groin,2019,1,0,0,False,9.0,False,False,
WR,concussion,2019,2,2,2,True,1.0,False,False,7.2666666666666675
WR,hamstring,2019,4,4,6,False,16.0,False,False,
TE,ribs,2019,1,0,2,True,3.0,False,False,-1.260989010989011
RB,foot,2019,2,2,2,False,11.0,False,False,
WR,hamstring,2019,2,1,3,True,6.0,True,True,-2.02923076923077
WR,shoulder,2019,1,0,3,True,6.0,False,False,-2.02923076923077
WR,toe,2019,5,3,4,True,2.0,False,False,8.0
TE,ankle,2019,1,0,5,True,1.0,False,False,1.5896969696969734
WR,hamstring,2019,1,1,3,True,0.0,True,False,-2.333653846153849
WR,illness,2019,1,0,3,True,0.0,False,False,-2.333653846153849
QB,hand,2019,3,0,0,False,13.0,False,False,
WR,ankle,2019,1,0,0,True,0.0,False,False,-1.0124999999999993
WR,knee,2019,1,0,0,True,0.0,False,False,-1.0124999999999993
WR,concussion,2019,1,0,0,True,2.0,False,False,-3.5625
WR,knee,2019,5,1,5,True,0.0,False,False,3.199431818181818
WR,hamstring,2019,1,0,1,True,0.0,False,False,6.42041666666667
RB,knee,2019,5,0,0,True,8.0,True,True,1.825000000000001
WR,hamstring,2019,3,1,5,True,1.0,False,False,1.2236363636363636
WR,ankle,2019,4,4,4,False,9.0,False,False,
WR,hamstring,2019,2,2,2,True,4.0,False,False,-1.8023809523809486
RB,ankle,2019,3,2,2,False,10.0,False,False,
WR,foot,2019,3,1,3,False,16.0,False,False,
RB,ankle,2019,3,0,4,True,4.0,False,False,3.541666666666668
RB,back,2019,1,0,4,True,4.0,False,False,3.541666666666668
WR,concussion,2019,2,0,5,False,16.0,False,False,
WR,hamstring,2019,2,1,5,False,16.0,False,False,
RB,quad,2019,1,0,1,True,1.0,False,False,-3.5466666666666686
WR,concussion,2019,5,5,6,True,4.0,False,False,-0.8133333333333344
TE,knee,2019,3,3,3,True,3.0,False,False,-6.246153846153851
WR,calf,2019,2,0,0,True,0.0,False,False,3.862499999999999
WR,illness,2019,1,0,0,True,0.0,False,False,3.862499999999999
RB,hamstring,2019,2,0,1,True,0.0,False,False,2.457916666666666
WR,hamstring,2019,1,0,3,False,13.0,False,False,
RB,shoulder,2019,6,0,7,False,9.0,False,False,
WR,shoulder,2019,5,4,4,True,1.0,False,False,6.7183333333333355
TE,knee,2019,5,4,4,True,2.0,False,False,-2.263095238095236
TE,knee,2019,1,0,2,True,1.0,False,False,-3.339047619047621
TE,ribs,2019,1,1,2,True,1.0,False,False,-3.339047619047621
RB,other,2019,1,1,2,True,1.0,False,False,-2.7295238095238084
QB,knee,2019,1,0,1,True,5.0,False,False,-12.64109090909091
WR,groin,2019,1,1,5,True,5.0,False,False,4.809090909090912
WR,hamstring,2019,7,2,5,True,5.0,False,False,4.809090909090912
WR,knee,2019,1,0,0,True,1.0,True,False,3.70875
WR,shoulder,2019,1,0,0,True,1.0,False,False,3.70875
TE,groin,2019,1,0,2,True,8.0,False,False,-0.201785714285716
TE,knee,2019,3,0,2,True,8.0,True,True,-0.201785714285716
RB,ankle,2019,4,0,4,True,6.0,False,False,-4.908333333333332
WR,other,2019,1,1,8,False,14.0,False,False,
WR,back,2019,2,1,1,True,2.0,True,False,0.2395238095238028
WR,knee,2019,1,0,1,True,2.0,False,False,0.2395238095238028
QB,back,2019,1,0,1,True,0.0,False,False,1.150500000000001
RB,quad,2019,1,1,6,True,3.0,True,False,-1.496153846153847
RB,shoulder,2019,6,3,6,True,3.0,False,False,-1.496153846153847
TE,illness,2019,1,0,7,False,15.0,False,False,
TE,knee,2019,2,0,7,False,15.0,False,False,
WR,neck,2019,2,0,1,False,14.0,False,False,
WR,shoulder,2019,2,0,1,False,14.0,False,False,
RB,neck,2019,1,0,1,True,4.0,False,False,-6.97666666666667
WR,concussion,2019,1,1,4,True,0.0,False,False,5.072916666666666
WR,foot,2019,1,0,4,True,0.0,False,False,5.072916666666666
WR,knee,2019,3,3,4,True,0.0,False,False,5.072916666666666
WR,toe,2019,1,0,4,True,0.0,False,False,5.072916666666666
QB,shoulder,2019,2,1,1,True,6.0,True,True,1.8486666666666665
WR,hip,2019,1,0,1,True,2.0,False,False,6.533809523809522
